No.,Time,Source,Destination,Protocol,Length,Info,RTT
1237,333.2120205,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6102 Ack=41432 Win=65535 Len=0,0.173115814
1240,335.1051266,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=57848 Ack=44689 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1242,335.3597985,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=44689 Ack=58054 Win=44685 Len=0,0.254671905
1243,335.4689016,10.42.0.250,13.211.139.52,HTTP/JSON,676,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1245,335.6431937,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=44689 Ack=58676 Win=44063 Len=0,0.17429206
1246,335.6765609,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1249,335.816789,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=58676 Ack=45081 Win=4584 Len=0,0.140228127
1250,335.9743871,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6102 Ack=42097 Win=65535 Len=0,0.17356299
1252,337.8652605,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=58676 Ack=45081 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1253,338.1385465,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=45081 Ack=58882 Win=43857 Len=0,0.273286002
1254,338.2349246,10.42.0.250,13.211.139.52,HTTP/JSON,676,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1255,338.4109201,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=45081 Ack=59504 Win=43235 Len=0,0.175995529
1256,338.4370044,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1257,338.5470571,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=59504 Ack=45473 Win=5760 Len=0,0.110052749
1259,338.7358434,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6102 Ack=42762 Win=65535 Len=0,0.173386588
1260,340.6277225,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=59504 Ack=45473 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1261,340.9883269,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=45473 Ack=59710 Win=43029 Len=0,0.360604352
1262,340.9986451,10.42.0.250,13.211.139.52,HTTP/JSON,676,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1263,341.1769225,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=45473 Ack=60332 Win=42407 Len=0,0.178277383
1264,341.2391665,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1266,341.3168,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=60332 Ack=45865 Win=5368 Len=0,0.077633535
1267,341.5987124,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6102 Ack=43427 Win=65535 Len=0,0.334862719
1268,343.328807,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=60332 Ack=45865 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1269,343.5595388,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=45865 Ack=60538 Win=42201 Len=0,0.230731758
1270,343.6604202,10.42.0.250,13.211.139.52,HTTP/JSON,676,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1271,344.0019991,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=45865 Ack=61160 Win=41579 Len=0,0.341578932
1272,344.0020338,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1274,344.3172108,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=61160 Ack=46257 Win=4976 Len=0,0.315177052
1275,344.4623354,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6102 Ack=44092 Win=65535 Len=0,0.3668979
1277,346.1632199,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=61160 Ack=46257 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1278,346.3346314,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6102 Ack=44123 Win=65535 Len=0,0.175683212
1280,346.3790792,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=46257 Ack=61366 Win=41373 Len=0,0.215859249
1281,346.6302998,10.42.0.250,13.211.139.52,HTTP/JSON,676,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1282,346.8086597,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=46257 Ack=61988 Win=40751 Len=0,0.1783599
1283,346.8183749,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=44123 Ack=6133 Win=4752 Len=0,0.483707388
1284,346.8383075,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1286,347.0687505,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=61988 Ack=46649 Win=4584 Len=0,0.23044303
1287,347.0753341,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6133 Ack=44788 Win=65535 Len=0,0.217015097
1288,348.9239865,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=61988 Ack=46649 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1289,349.1401393,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=46649 Ack=62194 Win=40545 Len=0,0.216152841
1290,349.2931676,10.42.0.250,13.211.139.52,HTTP/JSON,726,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1291,349.4872138,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=46649 Ack=62866 Win=39873 Len=0,0.194046189
1292,349.5138293,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1293,349.6053048,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=62866 Ack=47041 Win=5760 Len=0,0.091475507
1295,349.7979482,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6133 Ack=45503 Win=65535 Len=0,0.175687136
1298,351.6858056,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=62866 Ack=47041 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1299,351.8589344,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=47041 Ack=63072 Win=39667 Len=0,0.173128865
1300,352.0587227,10.42.0.250,13.211.139.52,HTTP/JSON,726,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1301,352.2317493,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=47041 Ack=63744 Win=65535 Len=0,0.17302658
1302,352.2804811,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1304,352.3200757,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=63744 Ack=47433 Win=5368 Len=0,0.039594575
1305,352.4789078,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6133 Ack=46218 Win=65535 Len=0,0.176732845
1324,354.3683987,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=63744 Ack=47433 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1329,354.567787,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=47433 Ack=63950 Win=65535 Len=0,0.199388247
1330,354.7206256,10.42.0.250,13.211.139.52,HTTP/JSON,726,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1331,354.9000118,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=47433 Ack=64622 Win=65535 Len=0,0.179386254
1332,354.9260949,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1334,355.0709679,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=64622 Ack=47825 Win=4976 Len=0,0.144872968
1335,355.1170318,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6133 Ack=46933 Win=65535 Len=0,0.173607644
1336,357.0095739,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=64622 Ack=47825 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1337,357.4029597,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=47825 Ack=64828 Win=65535 Len=0,0.393385752
1338,357.5868929,10.42.0.250,13.211.139.52,HTTP/JSON,726,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1339,357.8434869,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=47825 Ack=65500 Win=65535 Len=0,0.256593926
1340,357.8435109,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1342,358.0689459,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=65500 Ack=48217 Win=4584 Len=0,0.225434981
1343,358.2773871,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6133 Ack=47648 Win=65535 Len=0,0.261974297
1350,360.0800887,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=65500 Ack=48217 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1351,360.4188118,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=48217 Ack=65706 Win=65535 Len=0,0.338723134
1352,360.4563097,10.42.0.250,13.211.139.52,HTTP/JSON,726,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1353,360.879489,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=48217 Ack=66378 Win=65535 Len=0,0.423179315
1354,360.8795287,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1355,361.0715192,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=66378 Ack=48609 Win=5760 Len=0,0.191990519
1357,361.5485409,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6133 Ack=48363 Win=65535 Len=0,0.459852863
1364,363.1522692,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=66378 Ack=48609 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1365,363.3258005,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=48609 Ack=66584 Win=65535 Len=0,0.173531333
1366,363.5282161,10.42.0.250,13.211.139.52,HTTP/JSON,726,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1367,363.7036719,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=48609 Ack=67256 Win=65535 Len=0,0.175455868
1368,363.7382464,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1370,363.8196403,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=67256 Ack=49001 Win=5368 Len=0,0.081393847
1371,364.0351236,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6133 Ack=49078 Win=65535 Len=0,0.276656781
1375,365.8239651,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=67256 Ack=49001 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1376,366.1397596,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6133 Ack=49109 Win=65535 Len=0,0.317318794
1378,366.139796,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=49001 Ack=67462 Win=65535 Len=0,0.315830957
1379,366.189501,10.42.0.250,13.211.139.52,HTTP/JSON,726,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1380,366.3211877,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=49109 Ack=6164 Win=4721 Len=0,0.181399649
1381,366.5746184,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=49001 Ack=68134 Win=65535 Len=0,0.38511737
1382,366.5746397,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1384,366.8218416,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=68134 Ack=49393 Win=4976 Len=0,0.247201918
1385,367.0238511,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6164 Ack=49824 Win=65535 Len=0,0.401894368
1386,368.6873449,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=68134 Ack=49393 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1387,369.2097456,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=49393 Ack=68340 Win=65535 Len=0,0.522400738
1388,369.2607881,10.42.0.250,13.211.139.52,HTTP/JSON,726,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1389,369.7131458,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=49393 Ack=69012 Win=65535 Len=0,0.452357771
1390,369.713483,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1392,370.0681106,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6164 Ack=50539 Win=65535 Len=0,0.174367325
1393,370.0798627,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=69012 Ack=49785 Win=4584 Len=0,0.366379777
1394,371.9596079,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=69012 Ack=49785 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1395,372.1649358,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=49785 Ack=69218 Win=65535 Len=0,0.205327898
1396,372.5370136,10.42.0.250,13.211.139.52,HTTP/JSON,726,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1397,372.8422845,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=49785 Ack=69890 Win=65535 Len=0,0.305270845
1398,372.8423146,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1399,372.9507974,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=69890 Ack=50177 Win=5760 Len=0,0.108482758
1401,373.2808881,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6164 Ack=51254 Win=65535 Len=0,0.314247426
1402,375.0315486,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=69890 Ack=50177 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1403,375.4267029,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=50177 Ack=70096 Win=65535 Len=0,0.39515437
1404,375.6118347,10.42.0.250,13.211.139.52,HTTP/JSON,726,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1405,375.892514,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=50177 Ack=70768 Win=65535 Len=0,0.280679268
1406,375.8925395,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1408,376.0717906,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=70768 Ack=50569 Win=5368 Len=0,0.179251061
1409,376.3526611,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6164 Ack=51969 Win=65535 Len=0,0.314746824
1410,378.1028094,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=70768 Ack=50569 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1411,378.3239983,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=50569 Ack=70974 Win=65535 Len=0,0.221188848
1412,378.6841057,10.42.0.250,13.211.139.52,HTTP/JSON,790,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1413,378.858678,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=50569 Ack=71710 Win=65535 Len=0,0.174572227
1414,378.9016861,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1416,379.3217527,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=71710 Ack=50961 Win=4976 Len=0,0.420066669
1417,379.4937391,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6164 Ack=52748 Win=65535 Len=0,0.174634035
1418,381.3948118,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=71710 Ack=50961 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1419,381.614784,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=50961 Ack=71916 Win=65535 Len=0,0.219972257
1420,381.653457,10.42.0.250,13.211.139.52,HTTP/JSON,790,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1421,381.8282029,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=50961 Ack=72652 Win=65535 Len=0,0.174745892
1422,381.857914,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1424,382.6152674,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=72652 Ack=51353 Win=4584 Len=0,0.757353388
1425,382.6352985,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6164 Ack=53527 Win=65535 Len=0,0.202330542
1429,384.560749,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=72652 Ack=51353 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1430,384.7355532,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6164 Ack=53558 Win=65535 Len=0,0.174804385
1432,384.7787248,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=51353 Ack=72858 Win=65535 Len=0,0.217975791
1433,385.8540699,54.253.71.217,10.42.0.250,TCP,85,"[TCP Retransmission] 8883  >  53521 [PSH, ACK] Seq=6164 Ack=53558 Win=65535 Len=31",
1434,386.3216268,10.42.0.250,54.253.71.217,TCP,85,"[TCP Spurious Retransmission] 53521  >  8883 [PSH, ACK] Seq=53527 Ack=6164 Win=4721 Len=31",
1435,386.3255685,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=53558 Ack=6195 Win=4690 Len=0,1.589971717
1436,386.3256629,10.42.0.250,13.211.139.52,HTTP/JSON,790,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1437,386.5860324,54.253.71.217,10.42.0.250,TCP,54,[TCP Dup ACK 1430#1] 8883  >  53521 [ACK] Seq=6195 Ack=53558 Win=65535 Len=0,0.264405555
1438,386.5861569,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=51353 Ack=73594 Win=65535 Len=0,0.260493968
1439,386.5861734,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1440,388.2782638,13.211.139.52,10.42.0.250,TCP,446,"[TCP Retransmission] 3000  >  53522 [PSH, ACK] Seq=51353 Ack=73594 Win=65535 Len=392",
1441,388.5569537,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=73594 Ack=51745 Win=4192 Len=0,1.970780245
1442,388.5587878,10.42.0.250,13.211.139.52,TCP,54,[TCP Window Update] 53522  >  3000 [ACK] Seq=73594 Ack=51745 Win=5760 Len=0,
1444,388.892632,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6195 Ack=54337 Win=65535 Len=0,0.317787861
1445,389.821822,10.42.0.250,54.253.71.217,TCP,833,"[TCP Spurious Retransmission] 53521  >  8883 [PSH, ACK] Seq=53558 Ack=6195 Win=4690 Len=779",
1446,390.1480274,54.253.71.217,10.42.0.250,TCP,54,[TCP Dup ACK 1444#1] 8883  >  53521 [ACK] Seq=6195 Ack=54337 Win=65535 Len=0,0.326205399
1447,390.7063429,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=73594 Ack=51745 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1448,391.0569646,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=51745 Ack=73800 Win=65535 Len=0,0.350621711
1449,391.4240109,10.42.0.250,13.211.139.52,HTTP/JSON,790,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1450,391.8820337,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=51745 Ack=74536 Win=65535 Len=0,0.458022807
1451,391.8820654,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1452,394.5730908,13.211.139.52,10.42.0.250,TCP,446,"[TCP Retransmission] 3000  >  53522 [PSH, ACK] Seq=51745 Ack=74536 Win=65535 Len=392",
1453,395.0084786,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=74536 Ack=52137 Win=5368 Len=0,3.126413274
1455,395.2008533,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6195 Ack=55116 Win=65535 Len=0,0.174593611
1462,396.677053,13.211.139.52,10.42.0.250,TCP,54,"3000  >  53522 [FIN, ACK] Seq=52137 Ack=74536 Win=65535 Len=0",
1463,396.8509085,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=74536 Ack=52138 Win=5367 Len=0,0.173855466
1464,397.1378746,10.42.0.250,13.211.139.52,TCP,58,53523  >  3000 [SYN] Seq=0 Win=5760 Len=0 MSS=1436,
1465,397.3102439,13.211.139.52,10.42.0.250,TCP,58,"3000  >  53523 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460",0.172369351
1466,397.4229332,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=1 Ack=1 Win=5760 Len=0,0.112689287
1467,397.4243436,10.42.0.250,13.211.139.52,TCP,54,"53522  >  3000 [FIN, ACK] Seq=74536 Ack=52138 Win=5367 Len=0",
1468,397.4263006,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=1 Ack=1 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1469,397.5973838,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=52138 Ack=74537 Win=36672 Len=0,0.173040124
1470,397.600484,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=1 Ack=207 Win=62521 Len=0,0.174183445
1471,397.7275064,10.42.0.250,13.211.139.52,HTTP/JSON,790,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1472,397.9026506,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=1 Ack=943 Win=61785 Len=0,0.175144202
1473,397.9366593,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1475,398.0727979,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=943 Ack=393 Win=5368 Len=0,0.136138635
1476,398.1380552,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6195 Ack=55895 Win=65535 Len=0,0.175625666
1485,400.0397811,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=943 Ack=393 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1486,400.2815178,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=393 Ack=1149 Win=61579 Len=0,0.241736671
1487,400.3908839,10.42.0.250,13.211.139.52,HTTP/JSON,790,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1488,400.5642057,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=393 Ack=1885 Win=60843 Len=0,0.173321782
1489,400.5969655,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1491,400.790216,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6195 Ack=56674 Win=65535 Len=0,0.175603799
1492,400.8220239,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=1885 Ack=785 Win=4976 Len=0,0.225058407
1495,402.6903711,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=1885 Ack=785 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1496,403.2830535,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=785 Ack=2091 Win=60637 Len=0,0.592682394
1497,403.4630715,10.42.0.250,13.211.139.52,HTTP/JSON,790,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1498,403.7221974,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=785 Ack=2827 Win=59901 Len=0,0.259125898
1499,403.7222161,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1501,404.0738656,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=2827 Ack=1177 Win=4584 Len=0,0.351649496
1502,404.5704114,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6195 Ack=57453 Win=65535 Len=0,0.572174576
1506,406.0732484,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=2827 Ack=1177 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1507,406.381985,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6195 Ack=57484 Win=65535 Len=0,0.311259859
1509,406.3820102,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=1177 Ack=3033 Win=59695 Len=0,0.308761755
1510,406.5347649,10.42.0.250,13.211.139.52,HTTP/JSON,790,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1511,406.5719773,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=57484 Ack=6226 Win=4659 Len=0,0.189969682
1512,406.8795355,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=1177 Ack=3769 Win=58959 Len=0,0.344770604
1513,406.8795702,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1514,406.944656,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=3769 Ack=1569 Win=5760 Len=0,0.065085743
